Time(s),Ego_Speed(km/h),Target_Speed(km/h),Actual_Distance(m),Desired_Distance(m),Control_Mode,Lane_Offset,ACC_State,ACC_Active,V_target_Setting,V_min_Setting,G2_Setting,Manual_Throttle,Manual_Brake,Manual_Steer
14.688575744628906,0.7959765037401623,1.7639999270439148,49.999942779541016,0.8844183374890692,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
14.886887550354004,1.264753538069161,1.7938190713658884,49.999942779541016,1.4052817089657343,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
15.045423030853271,1.466132188367574,1.1653484025019871,49.999942779541016,1.62903576485286,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
15.172180891036987,1.4595588450286103,0.7556762056310541,49.999942779541016,1.621732050031789,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
15.348383665084839,1.3077272489250764,0.4891780241693905,49.999942779541016,1.4530302765834182,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
15.449825525283813,1.06927499725523,0.31615171876701087,49.999942779541016,1.188083330283589,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
15.558836698532104,0.7940953635821923,0.20401461773673826,49.999942779541016,0.8823281817579914,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
15.653680562973022,0.5208958439248844,0.13145864859124717,49.999942779541016,0.5787731599165382,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
15.761600971221924,0.27664599713050736,0.08458786926232698,49.999942779541016,0.3073844412561193,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
15.866454124450684,0.07734171373093865,0.054357166476098756,49.999942779541016,0.08593523747882072,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
15.94687294960022,0.07031520513967422,1.5516446634637788,50.00704574584961,0.07812800571074914,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
16.03171133995056,0.1668357268815684,4.471175122130197,50.05366134643555,0.1853730298684093,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
16.169286966323853,0.21773949598989076,6.704530487372382,50.1345329284668,0.24193277332210084,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,False,50.0,20.0,4.0,0.0,0.0,0.0
16.2939395904541,0.2314956747890257,8.395578904841932,50.24235916137695,0.25721741643225077,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,True,50.0,20.0,4.0,0.0,0.0,0.0
16.40866780281067,0.21779796818427105,9.84203125870441,50.371456146240234,0.24199774242696784,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,True,50.0,20.0,4.0,0.0,0.0,0.0
16.50184154510498,0.18621749067300894,11.114404430903889,50.519039154052734,0.20690832297000994,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,True,50.0,20.0,4.0,0.0,0.0,0.0
16.61420774459839,0.14527385031428403,12.297072046446207,50.68326187133789,0.16141538923809337,TIME,-0.00024353954358957708,Hybrid Python+Simulink Mode,True,50.0,20.0,4.0,0.0,0.0,0.0
