Time(s),Ego_Speed(km/h),Target_Speed(km/h),Actual_Distance(m),Desired_Distance(m),Lane_Offset
16.67529320716858,32.316594767149624,28.243452636439077,25.626366589732235,22.95366375952757,-0.026718124747276306
16.75424075126648,32.45466148442045,27.654306824238486,25.530250656059042,23.030367491344695,-0.031112652271986008
16.83335542678833,32.992614063712836,26.591960546931904,25.40353397349574,23.32923003539602,-0.03465269133448601
16.90897011756897,33.623747329515,25.45864942485058,25.247612301694534,23.679859627508332,-0.03697202354669571
16.983132362365723,34.552431275023245,24.23803642718722,25.051048867766465,24.19579515279069,-0.03828427940607071
17.060476303100586,35.3475214041572,22.985382751960387,24.807549277546144,24.637511891198443,-0.03858945518732071
17.1339271068573,36.380039920291836,21.875587581968556,24.52330850028571,25.21113328905102,-0.037933316081762314
17.21170926094055,37.1988096743339,21.06651072816112,24.196091145815945,25.666005374629943,-0.036315884441137314
17.287124395370483,37.53820648169123,20.283246658651723,23.83563247896619,25.854559156495128,-0.03390499949455261
17.3654146194458,37.36197879812788,19.850280248606865,23.460830688600616,25.75665488784882,-0.03079220838844776
17.443405151367188,36.84712342425435,20.053330112837283,23.094925136532904,25.47062412458575,-0.02716062031686306
17.518063068389893,36.01966723711811,21.085324876380607,22.764618869879666,25.010926242843393,-0.02317808009684086
17.59441566467285,34.96184095928713,21.996758327882173,22.473879376632258,24.42324497738174,-0.018936140462756157
17.670718669891357,33.73199544445006,23.824754444984407,22.239735362335946,23.73999746913892,-0.014831519685685635
17.74695062637329,32.42298225750529,25.621394957250594,22.070410895745404,23.01276792083627,-0.011444071307778358
17.825270652770996,31.122569638418643,26.849755052695482,21.954041763236113,22.290316465788134,-0.008941631764173508
17.90787935256958,29.69080428768915,28.228832279899667,21.89541095111987,21.494891270938417,-0.00769041245803237
17.9815411567688,28.51844756693307,28.9299654315705,21.88978676912995,20.843581981629484,-0.007904035039246082
18.05805802345276,27.445253283775266,28.566809210857016,21.90725486077457,20.2473629354307,-0.009231548756361008
18.13044285774231,26.514308829130293,27.72842000163823,21.930193227990923,19.73017157173905,-0.011444071307778358
18.207957983016968,25.659711010951092,26.62750549176714,21.951225454505202,19.25539500608394,-0.014450049959123135
18.28365659713745,25.092817333973873,25.28851340438374,21.962051914234205,18.94045407442993,-0.01799008622765541
18.359256267547607,24.59072121125738,24.033337355381224,21.957683065773146,18.66151178403188,-0.02162167616188526
18.438307762145996,24.301156253637455,23.010872489428525,21.93545626630209,18.500642363131917,-0.025451628491282463
18.515462636947632,24.185176295220764,22.454736446876087,21.9003146158854,18.436209052900423,-0.029083216562867165
18.59499955177307,24.65610446806903,22.34633688152082,21.849917199866052,18.697835815593905,-0.03289790824055672
18.67759871482849,24.92356480184569,22.700220876880877,21.7979468940648,18.84642488991427,-0.03633113205432892
18.744991302490234,25.75917936982134,24.03579547219285,21.76068611944651,19.3106552054563,-0.038986172527074814
18.817654609680176,26.11142863950319,24.89983028666575,21.730313620729547,19.506349244168437,-0.04139704629778862
18.887752056121826,26.7568236216518,26.081427467753812,21.711525461016766,19.86490201202878,-0.04325861856341362
18.95565104484558,27.57085860861086,27.425792279096697,21.70338323412953,20.317143671450477,-0.04458612948656082
19.031413555145264,28.290990925873857,28.537760496613583,21.704481413252008,20.71721718104103,-0.04545588046312332
19.10909914970398,29.071198483951914,29.393961337092282,21.709719205578708,21.15066582441773,-0.04562373831868172
